family,variant,split,budget_pct,slice,decisions,selected_count,coverage,stable_positive_total,stable_positive_selected,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,selected_mean_delta_regret,selected_p95_delta_regret,mean_delta_miss,selected_mean_delta_miss,selected_disagreement,score_mean,score_p95,label
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,hard_near_tie,1489,1,0.000671591672263264,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,stable_near_tie,1436,1,0.0006963788300835655,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,high_headroom_near_tie,70,1,0.014285714285714285,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,baseline_error_near_tie,144,1,0.006944444444444444,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,large_gap_control,1921,5,0.0026028110359187923,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.5,overall,8683,44,0.005067373027755384,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.1758119843222878,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.5,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.5,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.5,hard_near_tie,1489,2,0.001343183344526528,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.5,stable_near_tie,1436,2,0.001392757660167131,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.5,high_headroom_near_tie,70,2,0.02857142857142857,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.5,baseline_error_near_tie,144,2,0.013888888888888888,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.5,large_gap_control,1921,10,0.0052056220718375845,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.75,overall,8683,66,0.007601059541633076,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.11720798954819188,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.75,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.75,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.75,hard_near_tie,1489,4,0.002686366689053056,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.75,stable_near_tie,1436,4,0.002785515320334262,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.75,high_headroom_near_tie,70,4,0.05714285714285714,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.75,baseline_error_near_tie,144,4,0.027777777777777776,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.75,large_gap_control,1921,20,0.010411244143675169,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.0,overall,8683,73,0.008407232523321432,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.10596886726274882,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.0,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.0,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.0,hard_near_tie,1489,6,0.004029550033579583,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.0,stable_near_tie,1436,6,0.004178272980501393,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.0,high_headroom_near_tie,70,6,0.08571428571428572,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.0,baseline_error_near_tie,144,6,0.041666666666666664,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.0,large_gap_control,1921,22,0.011452368558042686,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.25,overall,8683,73,0.008407232523321432,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.10596886726274882,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.25,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.25,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.25,hard_near_tie,1489,6,0.004029550033579583,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.25,stable_near_tie,1436,6,0.004178272980501393,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.25,high_headroom_near_tie,70,6,0.08571428571428572,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.25,baseline_error_near_tie,144,6,0.041666666666666664,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.25,large_gap_control,1921,22,0.011452368558042686,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.5,overall,8683,73,0.008407232523321432,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.10596886726274882,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.5,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.5,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.5,hard_near_tie,1489,6,0.004029550033579583,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.5,stable_near_tie,1436,6,0.004178272980501393,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.5,high_headroom_near_tie,70,6,0.08571428571428572,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.5,baseline_error_near_tie,144,6,0.041666666666666664,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,1.5,large_gap_control,1921,22,0.011452368558042686,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.0,overall,8683,73,0.008407232523321432,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.10596886726274882,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.0,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.0,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.0,hard_near_tie,1489,6,0.004029550033579583,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.0,stable_near_tie,1436,6,0.004178272980501393,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.0,high_headroom_near_tie,70,6,0.08571428571428572,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.0,baseline_error_near_tie,144,6,0.041666666666666664,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.0,large_gap_control,1921,22,0.011452368558042686,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.5,overall,8683,73,0.008407232523321432,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.10596886726274882,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.5,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.5,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.5,hard_near_tie,1489,6,0.004029550033579583,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.5,stable_near_tie,1436,6,0.004178272980501393,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.5,high_headroom_near_tie,70,6,0.08571428571428572,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.5,baseline_error_near_tie,144,6,0.041666666666666664,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,2.5,large_gap_control,1921,22,0.011452368558042686,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.1,overall,8683,9,0.0010365081193136013,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9655648969250259,-0.0034107013629024567,0.0,-3.29056888156467,0.0,0.0,0.0,0.00046067027525048944,-2.0182836327281812,2.5037527899999996,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.1,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23072841,3.623160375,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.1,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40114515,3.555213665,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.1,hard_near_tie,1489,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.688622830581934,0.9476580399999956,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.1,stable_near_tie,1436,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7437449678561983,0.967966015,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.1,high_headroom_near_tie,70,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39129773932857137,3.67771851,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.1,baseline_error_near_tie,144,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6453960090069443,3.3230394,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.1,large_gap_control,1921,2,0.001041124414367517,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9984383133784487,-0.0035865849222384786,0.0,-3.4449148178100586,-0.3444914817810062,0.0,0.0,0.0005205622071837585,-1.2395201844972932,2.7725098,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.25,overall,8683,22,0.002533686513877692,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9655648969250259,-0.0034107013629024567,0.0,-1.3461418151855469,0.0,0.0,0.0,0.00046067027525048944,-2.0182836327281812,2.5037527899999996,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.25,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23072841,3.623160375,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.25,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40114515,3.555213665,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.25,hard_near_tie,1489,1,0.000671591672263264,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.688622830581934,0.9476580399999956,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.25,stable_near_tie,1436,1,0.0006963788300835655,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7437449678561983,0.967966015,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.25,high_headroom_near_tie,70,1,0.014285714285714285,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39129773932857137,3.67771851,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,heldout,0.25,baseline_error_near_tie,144,1,0.006944444444444444,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6453960090069443,3.3230394,negative_tail_support_agree_mix_hybrid
